0.281818559374385	1.9
0.223890779141236	2.0	
0.166606980331990	2.1
0.110362266922174	2.2
0.055539784445602	2.3
0.002507683297244	2.4
-0.048383776468198	2.5
-0.096504954397038	2.6
-0.142449370046012	2.7
-0.185036033364387	2.8
-0.224311545791968	2.9
-0.260051954901934	3.0
