eq
-1.000000	0.038462
-0.935484	0.043710
-0.870968	0.050089
-0.806452	0.057940
-0.741935	0.067743
-0.677419	0.080177
-0.612903	0.096235
-0.548387	0.117396
-0.483871	0.145916
-0.419355	0.185307
-0.354839	0.241094
-0.290323	0.321835
-0.225806	0.439616
-0.161290	0.605927
-0.096774	0.810287
-0.032258	0.974645
0.032258	0.974645
0.096774	0.810287
0.161290	0.605927
0.225806	0.439616
0.290323	0.321835
0.354839	0.241094
0.419355	0.185307
0.483871	0.145916
0.548387	0.117396
0.612903	0.096235
0.677419	0.080177
0.741935	0.067743
0.806452	0.057940
0.870968	0.050089
0.935484	0.043710
1.000000	0.038462
